"filename","nome","titolo","anno","chunk","DIL"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","﻿Leggende del mare di Maria Savi Lopez Ai miei illustri amici Angelo De Gubernatis e Giuseppe Pitrè Introduzione Sempre maestoso nell'aspetto, sia che mormori dolcemente lungo le spiagge, sia che balzi irato contro gli scogli, il mare fu guardato dagli esseri umani, fin dai primi secoli, con riverenza o con paura inenarrabile; e quando, nel formare i primi miti, l'uomo, dimentico del vero Dio, disse nel metro rozzo ma solenne dell'epica la gloria e le vittorie del sole, le battaglie dei venti, le lotte della luce e delle tenebre, innumerevoli furono anche le storie meravigliose intorno al mare, che spesso parve alle accese fantasie un essere intelligente e fortissimo, dalla potenza sconfinata; creatore degli dei, della terra e degli uomini, che cagionava col suo respiro il movimento delle maree, prediceva l'avvenire quando mormoravano appena le onde, minacciava colla gran voce gli uomini e la terra nelle ore di collera indomabile, o diceva a se stesso un poema sublime. Altre volte il mare fu creduto regno sterminato di qualche potente divinità, che possedeva negli abissi palazzi di madreperla e di corallo, troni d'oro, d'ambra o di perle, e comandava ai venti, alle nubi e ad una moltitudine di divinità inferiori, di aspetto mostruoso, o affascinanti colla bellezza soprannaturale; nemiche dell'uomo o pronte per aiutarlo nelle imprese audaci, quando per forza di coraggio e d'ingegno affermava la sua potenza intellettuale anche sul mare, e andava in cerca dell'ignoto. Questi esseri bizzarri non mostraronsi solo in mezzo al candore della schiuma o sulle sabbie scintillanti delle spiagge in forma di Sirene, di Nereidi, di Tritoni, di Oceanidi, ai marinai della Grecia e dell'Italia; ma apparvero pure con aspetti diversi ad altre genti, in tutte le regioni della terra ove odesi la gran voce del mare, sopra ogni oceano dove l'uomo passa come fugace conquistatore.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Nel mutar dei secoli, quando fra le tenebre del Medioevo si confusero presso le genti cristiane molte antiche credenze popolari colle nuove, e presero altra forma le vinte divinità mitologiche, quelle che popolavano il mare, e spesso atterrivano gli abitanti della vecchia Europa, non si dileguarono fra le nebbie lontane, non si addormentarono per sempre nelle foreste di corallo e sui letti di alighe. Più tardi, quando la scienza prese a svelare tanti misteri del cielo, della terra e del mare, esse non perdettero innanzi alla fantasia dei popoli la loro antica parvenza; ed ora sulle onde azzurre del Mediterraneo o sulla verde distesa dell'Adriatico; sui gelidi mari stretti fra nordici paesi, o sugli oceani lontani che si frangono contro le terre tropicali; vicino alle marine greche ed alla terra islandese, sulle spiagge dell'Africa o su quelle delle Americhe lontane; sulle coste indiane o su quelle dell'Oceania, mostransi ancora innumerevoli figure bizzarre ai marinai d'ogni paese, nell'ora della calma solenne o fra l'imperversar delle burrasche. E spesso altre creazioni della fantasia popolare, che ricordano l'uomo colle sue sventure e cogli affetti suoi, si uniscono ad esse, popolando il mare a spavento dei navigatori o della gente semplice ed ignorante che dimora sulle spiagge.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Folletti e demoni, fiamme malefiche e mostri marini di aspetto pauroso, sirene affascinanti colle lunghe chiome d'alighe e di fili d'oro, trolli giganteschi, fantasmi di naufraghi, nani paurosi, misteriose divinità nordiche o mitiche figure orientali danzano sulle onde, salgono lungo i cordami delle navi, si aggirano sugli scogli o stanno in alto sugli alberi maestri, a terrore degli uomini che spesso portano sul mare tutte le superstizioni delle loro terre natie, tutte le reminiscenze popolari dei miti antichi, tutti i ricordi che rimangono delle figure gentili o terribili apparse ai primi navigatori antichi, ed agli audaci marinai normanni del Medioevo, re del mare; ai pirati saraceni, ai monaci ardimentosi dell'Irlanda ed ai navigatori italiani dei secoli passati; ai pescatori americani, che per la prima volta sfidarono i pericoli degli oceani, ed ai marinai innamorati, che guardavano il mare pensando alle loro terre lontane. Questo mondo strano e fantastico è così vario da un polo all'altro, raccoglie tanta parte delle mitologie diverse, delle antiche storie, degli errori secolari e delle credenze superstiziose di genti innumerevoli, che gli studiosi delle mitologie comparate, delle leggende e delle tradizioni popolari non potranno forse mai conoscerlo minutamente in ogni sua parte, e vuolsi che il folklore del mare sia esteso come il mare. In altro lavoro scritto in parte sulla maestosa catena delle Alpi, parlai a lungo della stupenda poesia del passato che ritrovasi fra gli abitanti delle montagne; e notai che la solitudine nei valloni selvaggi e i pericoli di morte fra le nevi, i burroni, vicino ai ghiacciai immensi, valsero a rendere gli alpigiani molto superstiziosi.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","La solitudine ed i pericoli ebbero anche grande influenza sull'animo dei marinai avvezzi a lottare contro la tremenda forza dell'acqua, a vedersi con frequenza la morte di fronte, e ad interrogare con tema di prossimo danno il cielo il vento l'acqua le nubi, provando forse, innanzi all'ignoto, vicino ai ghiacci del polo, fra la luce strana delle aurore boreali o sulle onde fosforescenti di calde regioni, nell'ora che precede la burrasca, un senso invincibile di sgomento, e dimenticando che sanno essere eroi quando giunge il tempo della lotta disperata per la vita, della contesa violenta tra la furia del mare ed il coraggio umano. Se l'uomo fra la alte cime delle montagne, fra le minacce delle valanghe, delle frane e della tormenta, o sugli abissi del mare, fra i pericoli degli uragani e delle tempeste, trovandosi innanzi agli aspetti più sublimi e spaventevoli della natura, doveva ricordare con maggior tenacità le credenze superstiziose dei padri suoi, o colla potenza della propria fantasia ideare strane cose, e formare quasi di continuo nuove leggende intorno alle reminiscenze di miti antichissimi, altre ragioni ancora dettero origine ad una parte stupenda delle leggende marinaresche, quando non solo si moltiplicarono nuovi racconti intorno alle misteriose divinità del mare, ai fantasmi ed alle anime vaganti dei naufraghi, ma l'uomo istesso come audace marinaio, come conquistatore di nuove terre, come pirata e come guerriero, si trasformò innanzi alle genti in personaggio leggendario. E quando egli osava affrontare il mare, mostrandosi impavido fra le onde burrascose, quando facevasi un trono della propria nave, e dinanzi alle vele spiegate superbamente, come stendardi alzati di fronte al nemico, andava sfidando gli uomini ed il fantastico e possente popolo del mare, la sua figura apparve ai popoli circondata da un'aureola di gloria o tremenda nell'aspetto; ed egli ebbe dai poeti l'onore dell'epico canto, ebbe il vanto per il valore e per l'audacia sulle divinità del mare, fu salutato con orgoglio dai suoi concittadini, esaltato nelle leggende e le tradizioni della sua gente, o maledetto e temuto dai nemici, al pari delle più malefiche divinità antiche, o dei paurosi demoni medioevali del mare.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Sia che la leggenda marinaresca dica di eroi e di pirati, di fantastici abitanti del mare o di fenomeni naturali, di cui i marinai non intendono le vere cause, essa ha con molta frequenza un'epica grandezza, che non può essere da altre leggende superata; ma non ritrovasi cogli stessi caratteri in ogni regione; anzi par che si adatti in qualche modo al cielo sotto il quale è nata, o viene con maggior frequenza raccontata; e se innumerevoli sono le sirene nelle acque che baciano la Grecia, l'Italia ed anche parte della Francia, non sono in minor quantità i trolli giganteschi di feroce aspetto, i nani mostruosi sulle gelide coste della Groenlandia, dell'Islanda e della Svezia. Alcuni stranieri, fra i quali vanno ricordati specialmente il Basset e Paul Sébillot, pubblicarono raccolte pregevoli di notizie sulle leggende e sulle credenze superstiziose dei marinai; ma non troviamo in Italia un lungo studio su questo argomento, in cui abbiano anche larga parte le nostre leggende di mare; ed io le ho cercate con infinito amore verso la patria mia, senza che mi fosse possibile di raccoglierne un gran numero, benché largo aiuto mi abbia dato nelle ricerche il Ministero della Pubblica Istruzione, e molte gentilezze io abbia ricevute da tanti cortesi dimoranti sul nostro litorale. Il risultato del lungo studio mi ha indotta a credere che le leggende marinaresche italiane di formazione medioevale siano state in piccolo numero, e che fra gli abitanti delle nostre spiagge non siano rimaste molte reminiscenze delle leggende che allettarono i nostri antenati, avvezzi a vedere fra la schiuma del mare il volto affascinante della Venere terrestre o il sorriso delle Nereidi dal tallone di perle.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Avviene dunque che se la poetica leggenda popolare ricordasi con tanta frequenza nelle nostre valli e sulle nostre montagne, dove la civiltà giunge con maggiore lentezza, essa ritrovasi invece di rado sul nostro litorale, dove per lunghi secoli visse gente più avvezza a ricordare le sue glorie marinaresche, ad enumerare le sue vittorie sugli uomini e sul mare, che a cercar sognando, fra la nebbia, fantasmi paurosi o gentili. Questa condizione degl'Italiani, veri re medioevali del mare colle armi, colle industrie, cogli estesi commerci; eredi di una grande civiltà e maestri al mondo di una civiltà nuova, doveva avere per conseguenza che sopra una spiaggia italiana nascesse chi fosse tale da sfidare il terrore secolare provato dagli uomini innanzi ai misteri dell'Oceano, e da cercare le terre ignote, i confini del fiume pauroso intorno al quale immaginarono i nostri avi la favola assurda o il poetico racconto; ma doveva pure avvenire che l'antica leggenda marinaresca andasse in gran parte perduta in Italia. Invece nei paesi nordici dove risonavano nel Medioevo le voci degli skaldi islandesi, degli epici cantori della Russia, dei runoi della Finlandia, dei vati Normanni e Danesi, che dicevano le glorie del mare, dei pirati, delle divinità marine, l'epica leggenda marinaresca di formazione non molto lontana ha lasciato tracce profonde, che si ritrovano sopra ogni spiaggia; ed ora mentre nell'Islanda, nelle isole Faröer e nella Danimarca notasi in mezzo al popolo che ripete nel metro delle saghe la gloria di Sigfredo ed il tradimento dei Nibelunghi; cantasi pure in certe regioni della Finlandia e della Russia, colla forma splendida della poesia epica, i runoi e le biline in onore di Wäinämöinen, il vecchio, l'impassibile eroe del mare; del bel pirata Solovei, che rapisce il cuore delle donne russe, o del possente re del mare, misteriosa divinità slava, che si commuove al suono dell'arpa di Sadko, il ricco mercante.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Per tal motivo le leggende marinaresche straniere si troveranno in questo libro con maggior frequenza delle leggende italiane, e per non uscire dai limiti di un sol volume non mi allontanerò spesso dall'Europa, benché siano innumerevoli, come già dissi, le leggende del mare anche in altre parti del mondo. Guarderò pure di lasciare quasi sempre in disparte i miti, le leggende e le credenze superstiziose dei Greci e dei Latini, perché sono troppo noti; e avendo già parlato a lungo nel volume sulle leggende delle Alpi delle origini, delle migrazioni, delle bizzarre trasformazioni delle leggende, non mi fermerò molto su tali argomenti fra queste pagine, per non ripetere convinzioni già espresse da me. Non mi curerò neppure di andare enumerando freddamente tutte le leggende del mare, tutte le assurde superstizioni che vengono ricordate ancora da molti marinai di Europa, e che ho raccolte in circa due anni di studio e di ricerche intorno a quest'argomento.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Altri saprà farlo in Italia, io non posso piegarmi a questo. Nata a pochi passi dal mare, ho sentito di certo la sua gran voce unita al canto della mamma che mi cullava, e l'amo con passione infinita. Mi piace tanto guardarlo mentre sento che un fascino potente avvince l'anima mia all'immensa distesa fremente, e posso innanzi ad essa dimenticare ogni cosa diletta, ogni gioia ed ogni dolore, interrogando le onde febbrilmente, per intendere il poema sublime che dicono alla terra baciandola o spezzandosi contro i massi coperti di schiuma.","YES"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","Lontana dalla mia città, sulle vette delle Alpi, che ho pur tanto amate; sulla sterminata pianura lombarda o sui colli piemontesi, io tornavo sempre col pensiero verso il mare del mio golfo, più azzurro ancora del cielo; ed anche fra l'incanto della Riviera ligure o sul Lido veneto, mentre esultavo come nel rivedere un amico diletto, l'anima mia andava lontano lontano, fra tutta la poesia dei più cari ricordi, dei più dolci affetti, con tutta l'intensità della passione che dura quanto la vita ed oltre la vita, verso il mio golfo napoletano. Ed ora, nella mia città natia, piacemi evocare, guardando il mare, le più bizzarre e poetiche creazioni della fantasia del popolo; piacemi veder fra la schiuma le immagini ridenti o paurose apparse ai vati popolari, in mezzo allo splendore della luce o alla serenità delle notti; e nell'ora della burrasca immagino anch'io che un popolo di naufraghi, di dannati, di mostri, di demoni sia travolto in una ridda infernale, fra le onde livide, verdastre che balzano minacciose verso il cielo e la terra; o quando la luce muore sul golfo, quando non sibila il vento, il mare tace, ed un'ombra leggera, un velo così sottile di nebbia che par tessuto dalle mani delle fate, copre la città ridente, le colline napoletane, le ville, le cittaduzze sparse sulle falde del Vesuvio; nell'ora della quiete, piacemi andar vagando lontano col pensiero verso le spiagge gelide, sotto il triste cielo, nelle regioni delle lunghe notti. Allora al di là del mare, fra la debole luce, nella pallida tinta dell'orizzonte, parmi che si agiti una folla di strani fantasmi, di re fulgenti, di divinità marine, di nordici giganti, di trolli innamorati, di fanciulle dalle verdi chiome, che uniscono il canto soave alla voce possente degli epici cantori del mare.","NO"
"Lopez_Savi_Maria-Leggende_del_mare-1890","Lopez Savi Maria","Leggende del mare","1890","In quei momenti parmi che sia degno del mare quel popolo innumerevole e diverso, e penso che se l'uomo, con tutta la forza e la grandezza del suo ingegno, ha saputo popolare in modo meraviglioso i mari e le solitudini sconfinate degli oceani, ha anche potuto scrivere molte pagine staccate di un libro divino in onore del mare, non compito ancora, ma del quale raccolgonsi brani mirabili nell'epica, dall'Odissea fino alle saghe islandesi ed al Kalevala dei Finni, e nelle leggende e nella lirica d'ogni nazione; e vorrei ripetere anch'io alcune note dell'inno sublime, che da secoli vien cantato al mare, dicendole colla voce, coll'anima, come si dicono le più care parole che sappia dettare amore. Per questo motivo, senza trasformare le leggende, perché il popolo è poeta sovrano, e l'opera sua va rispettata dall'artista che ammira la sublime poesia formatasi nei secoli, lungi dalle scuole anguste e fredde; e senza dimenticare, come si usò da certi scrittori italiani, nella nuova Rinascenza delle nostre lettere, la divina serenità del nostro cielo, per inneggiare solo alle poetiche figure ascose in parte fra le nebbie del Nord, ho scritto per i poeti, per gli artisti, per ogni essere gentile che sogni ed ami guardando il mare. Il mare Difficilmente possiamo intendere quale intensità di meraviglia e di terrore provarono le antiche genti innanzi all'Oceano, padre degli dei, mare di morte, mare tenebroso, fiume immenso che cingeva la terra, al di là del quale trovavasi la regione delle anime, la dimora di esseri fantastici dal triste aspetto, di divinità tremende, di mostri immani, di spiriti malvagi, che andavan placati con offerte, con sacrifizi, con preghiere.","NO"
