"filename","nome","titolo","anno","chunk","DIL"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","﻿1. VOLANDO SULLA SICILIA NUOVO CUORE D'ITALIA. Orrore del tetro cubo della mia camera da sei lati chiusa come una bara!","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Orrore della Terra, vischio sinistro alle mie zampe d'uccello! Oh! salire! Salire..... fuggire in alto e lontano!","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Dalla breccia della parete, scoppiata subitamente, il mio gran monoplano dalle aperte ali bianche fiuta l'azzurro del cielo.... Davanti a me, l'acciaio con sfolgorante fragore dilacera la luce, e la febbre cerebrale della mia elica espande nell'aria il suo rombo. Sulle mie ruote ragionanti io tutto vibro danzando, e mi schiaffeggia il folle vento dell'estro! I meccanici intanto, nel buio logico della mia camera, per la coda trattengono elasticamente la mia ansia di volo, come si tiene a guinzaglio un cervo volante.... Via!","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Lasciatemi! Parto! E alfine – oh!","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","gioia possente! – io mi sento quello che sono veramente: un grande albero insorto che si sradica con uno scatto di volontà e si slancia via sul suo aperto fogliame stormente, scagliando contro il vento la turbinante matassa delle sue folte radici! Sento il mio petto aprirsi come un gran buco ove tutto l'azzurro del cielo deliziosamente s'ingolfi, liscio, fresco e torrenziale!","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Sono una finestra aperta innamorata del Sole, che verso il Sole s'invola! Chi ancora potrà rattenere le finestre affamate di nuvole e i balconi briachi di luce che stasera si strappano dai vecchi muri delle case per balzar su nello spazio? Ho alfine riacquistato il mio massiccio coraggio dacchè i miei piedi vegetali, non pompano più dalla terra prudente l'avaro succo della paura!","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","In alto! Nel cielo più alto! Ecco m'appoggio sulle elastiche leggi dell'aria.... Ah!","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","ah! son già sospeso a picco sulla città e sul casalingo disordine dei suoi palazzi disposti come utile mobilia.... Ora dondolo appena, come una lampada accesa sulla piazza centrale, tavola apparecchiata dai numerosi piatti fumanti che si muovon da soli, fra uno scintillìo di bicchieri sfilanti elettricamente!","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","L'ultimo proiettile del sole al tramonto colpisce me, uccello coperto dì sangue, ma che non cade.... ed io salto da ramo a ramo sull'enorme foresta illusoria dei fumi che salgono dalle officine.... Più in alto! Più lontano! Volo fuor dalle mura!","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Ed ecco una gazzarra di croci ammutinate, là, tra le file arcigne dei cipressi gendarmi.... I giardinetti sepolcrali hanno grida rosse e verdi, ed i candidi marmi sembrano mille fazzoletti agitati! Seguirmi a volo vorrebbero i morti stasera.... Stasera i morti son ebbri, son gai.... Come voi, morti, ero morto, ed eccomi risuscitato!","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Il cielo è tutto appestato dall'olio di ricino del mio motore! Ne ho sulla bocca, sul naso, sugli occhi..... Una doccia! Stomaco mio volante, non fare lo schizzinoso!","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Bisogna pure che paghi il tuo viaggio con un poco di nausea! E vomita, vomita pure, stomaco mio, sulla terra! È l'ultima zavorra che getterò per salire e per giocar leggermente a saltamontone sulle schiene villose dello montagne!...","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Campagne geometriche! Quadrati innumerevoli di campi arati, di vigne e di prati! Son tombe di giganti?","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Intorno a ognuna il sole accende lentamente quattro file di verdi candelabri..... Destatevi, tranquille fattorie! Aprite, aprite le ali rosse dei vostri tetti, per volare con me verso il tuo battito forte, o Sicilia, nuovo cuore d'Italia, balzato fuori dal suo petto nello slancio delle conquiste!... Alfine, alfine m'è dato d'entrare nel rosso del tramonto, come un conquistatore, su fra le rampicanti architetture della città futura, tutta d'orgoglio e metallo, che le sottili e precise matite delle nuvole minuziosamente disegnarono nel mio sognante cervello di adolescente!...","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","E alfine faccio scalo nei golfi di porpora d'un continente aereo.... Un vasto odore salato?.... Il mare! Il mare!...","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Il mare: innumeri schiere di donne turchine che si svestono!... Vedo la schiuma delle loro gracili nudità intrecciate, chine a bere l'ultima inebbriante sorsata di luce nel tondo deserto del cielo! E lasciatemi ridere di voi, lenti velieri boccheggianti, simili a insetti a zampe all'aria che non possono nè mai potranno – lasciatemi ridere!","NO"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","– rimetter sul suolo le zampe! Pretensiosi isolotti dalle pompose vesti di smeraldo, voi non siete per me se non larghi fiori palustri, piatti sull'acqua, corrosi da grasse mosche nerastre, Già come un turbine vi sorpasso, e con la mano accarezzo velocissimamente il globo immenso dell'atmosfera, enorme dorso del massacrante pericolo che mi separa dal mare!... Vedo e sento, giù in fondo, a picco sotto i miei piedi, lo spaventevole urto possibile, contro il petto del mare, più duro della pietra!...","YES"
"Marinetti_Filippo_Tommaso-L_aeroplano_del_Papa-1914","Marinetti Filippo Tommaso","L aeroplano del Papa","1914","Oh gioia! oh gioia!... Bisogna pure ch'io lasci un istante le leve, per batter le mani alla Squadra!","YES"
