"filename","nome","titolo","anno","chunk","DIL"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Al canto di via dei Mercanti il segretario fece una profonda scappellata all'ingegner Ginoni, che gli rispose col suo solito: - Buon giorno, segretario amato!- poi infilò via San Francesco d'Assisi per rientrare in casa. Mancavano venti minuti alle nove: era quasi certo d'incontrar per le scale chi desiderava. A dieci passi dal portone intoppò sul marciapiedi il baffuto maestro di ginnastica Fassi, che leggeva delle prove di stampa: questi si soffermò, e mostrandogli i fogli, disse che stava scorrendo le bozze d'un articolo sulla sbarra fissa della maestra Pedani, scritto per il ""Nuovo Agone"", giornale di ginnastica, del quale egli era uno dei principali redattori.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","- È giusto, - soggiunse, - quello che dice. Non ci ho da dare che qualche ritocco, qua e là. Ah!","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","È veramente una maestra di ginnastica. Non dico per scrivere: ciascuno ha le sue facoltà. E poi, nella ginnastica, come scienza, il cervello d'una donna non sfonda, si sa.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Ma come esecutrice, non ce n'è un'altra. Già, madre natura l'ha fabbricata per quello: le ha dato le proporzioni schelettoniche più perfette che io abbia mai viste, una cassa toracica che è una maraviglia. L'osservavo giusto ieri nella rotazione del busto, che faceva per esperimento.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Ha la flessibilità d'una bambina di dieci anni. E mi vengano a dire i signori estetici che la ginnastica sforma il bel sesso! Quella maneggia i manubri come un uomo, e ha il più bel braccio di donna, se lo vedesse nudo, che si sia mai visto sotto il sole.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","La riverisco. Cosí egli troncava bruscamente ogni discorso per imitare il celebre Baumann, il grande ginnasiarca, com'egli lo chiamava; che era il suo Dio. Il segretario rimase pensieroso.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Quel feroce maestro Fassi, senza saperlo, lo andava tormentando da un pezzo con tutti quei ragguagli descrittivi delle forze e delle bellezze della maestra, a cui egli già troppo pensava. Ora quelle due immagini del busto roteante e del braccio nudo gli crebbero l'agitazione con la quale s'avviava sempre verso la scala, quando sperava d'incontrarvi la sua vicina. Salí i primi scalini a passi lenti e leggeri, con l'orecchio teso, e quando fu sul primo pianerottolo, udendo sopra uno stropiccio di piedi, si sentí salire il sangue alle guance.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Erano la maestra Pedani e la maestra Zibelli che scendevano insieme, come di solito, per andare alla scuola. Egli riconobbe la voce di contralto della prima. Quando si trovaron di fronte, a metà della seconda branca di scala, il segretario si fermò, levandosi il cappello, e invece di guardar la Pedani, vinto dalla timidezza, guardò, come faceva sempre, la sua compagna; la quale, anche questa volta, credette d'esser lei la cagione del suo turbamento, e lo incoraggiò con un sorriso amorevole.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","E tennero uno dei soliti dialoghetti stupidi di quelle occasioni. - Cosí presto vanno alla scuola? - balbettò lui.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","- Non è tanto presto, - rispose con voce dolce la maestra Zibelli; - sono a momenti le otto e tre quarti. - Credevo... le otto e mezzo, - I nostri orologi vanno meglio del suo. - Può darsi.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","C'è una nebbia questa mattina! - La nebbia precede il buon tempo. - Qualche volta...","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Speriamo. E... al piacere di rivederle! - A rivederla., - A rivederla.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Arrivato a capo della scala, il segretario si voltò rapidamente e fece ancora in tempo a lanciare un'occhiata ladra alla bella spalla e al braccio poderoso della Pedani, nel momento che la Zibelli, senza che la sua amica se ne avvedesse, si voltava a lanciare a lui uno sguardo sorridente. Allora egli prese una risoluzione. No, non poteva continuare in quella maniera; quella nuova sciocca figura, ch'egli aveva fatto in presenza di lei, gli dava l'ultima spinta.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Non gli era possibile regger più oltre con quel tormento di desiderio in corpo, inasprito ogni giorno da quegl'incontri, nei quali non gli riuscíva neppure di procurarsi il gusto di guardarla. Era deciso: avrebbe mandato la lettera che teneva da una settimana sul tavolino: voleva una sentenza di vita o di morte, Arrivato al secondo piano, aprí l'uscío con un movimento risoluto, e andò difilato verso la camera di suo zio, il commendatore Celzani, padrone di casa, per rimettergli le pigioni dell'altra sua casa di Vanchiglia, e andar subito dopo a rilegger l'ultima volta la lettera che doveva decidere del suo destino. Ma a un passo dall'uscio, udendo due voci nella camera, s'arrestò, e messo l'occhio al buco della serratura, vide in compagnia del padrone un uomo bassotto e grasso, con un largo viso imberbe e rugoso di ragazzo invecchiato e enfiato ad un tratto, e una piccola parrucca nera messa per traverso, ch'egli conosceva da un pezzo.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Era il direttore generale delle scuole municipali che, passando ogni mattina per via San Francesco per andare all'uffizio, saliva ogni tanto a salutare il commendatore, col quale aveva stretto amicizia intima, otto anni prima, quando quegli era assessore supplente dell'istruzione pubblica. Non di meno, essendo diventato diffidente di tutti, dopo che aveva il segreto di quella passione nel cuore, il segretario si mise a origliare all'uscío, col sospetto che parlassero di lui. Si tranquillò un poco udendo che il direttore discorreva, secondo la sua consuetudine, delle grandi e delicate difficoltà della propria carica, per ciò che riguardava le maestre.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","- Lei capisce, - diceva con voce asmatica e lenta, - vanno a dar lezioni in famiglie nobili, hanno conoscenze fra i deputati e i senatori, alcune sono anche in relazione con alti funzionari del Ministero. Bisogna andare adagio. Qualche volta son perfino appoggiate dalla casa di Sua Maestà.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Si fa presto a sollevare un vespaio. È una carica, lei lo sa, che richiede un tatto, una delicatezza... che pochi hanno. Si tratta di mandare avanti una famiglia da duecento cinquanta a trecento fra signorine giovani e mature, maritate e vedove, provenienti da tutte le classi sociali, e con loro, un corpo di direttrici che... sarebbe più comodo aver da fare con le trenta principesse di casa Hohenzollern.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","S'immagini i pensieri che mi dànno fra amori, malattie, matrimoni, lune di miele, esami, puerperi, rivalità, contrasti con superiori e parenti... Creda che, alle volte, io darei del capo nel muro. E andava avanti cosí, sulle generali. Il segretario, rassicurato del tutto, si trasse in disparte ad aspettare.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Uscíto appena il direttore, entrò dallo zio, ch'era ancora seduto sulla poltrona, ravvolto nella veste da camera, coi suoi gravi e dolci occhi azzurri fissi alla vôlta, come assorto in contemplazioni celesti, e resogli conto del suo operato, gli mise sul tavolino i biglietti di banca. Quegli fece un cenno d'approvazione con la sua bella testa bianca, senza parlare, com'era suo uso, e volti di nuovo gli occhi per aria, si rimise a pensare. Allora il segretario se n'andò in punta di piedi, entrò nella sua camera, cavò da un cassetto chiuso una lettera di quattro facciate scritte con perfetta calligrafia, la rilesse con profonda attenzione, la rimise nella busta con gran riguardo, vi attaccò un francobollo con molta cura, uscí di casa senza farsi sentire, e arrivato al canto della strada, dopo esser rimasto un po' incerto con la mano alzata davanti alla buca delle lettere, vi lasciò cadere la sua.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Poi tirò un lungo respiro. Il dado era tratto. Non c'era più che a rimettersi a Dio.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Il segretario Celzani passava di pochi anni la trentina; ma aveva la compostezza d'aspetto e di modi d'un uomo di cinquanta, una figura di notaio da commedia o di precettore di casa patrizia clericale. Rimasto orfano da ragazzo, era stato raccolto da uno zio materno, parroco di villaggio, che l'aveva tirato su in sagrestia e poi messo in seminario per farlo prete; ma, morto il parroco, lasciandogli un po' di peculio, l'aveva levato di seminario e preso in casa sua lo zio Celzani, vedovo senza figliuoli, per fargli fare da segretario e da fattore di campagna: ufficio in cui egli metteva una probità e uno zelo veramente esemplari. Andava in chiesa, frequentava dei preti, e di prete gli eran rimaste certe mosse e certi atteggiamenti, come quello di tener spesso una mano nell'altra serrate sul petto, l'avversione ai baffi e alla barba e l'abitudine di vestir tutto di scuro, ma non era bigotto, e si vantava senza mentire d'essere patriotta e liberale.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Ciò non ostante, a cagione della sua apparenza, tutti gl'inquilini della casa lo chiamavano da anni, per celia, don Celzani. E pure trovando in lui un'ombra leggiera di ridicolo, lo stimavano e gli volevano bene, poiché era cortese e servizievole, timidamente rispettoso con tutti, e sempre eguale; non avendo, quando la sua pazienza era messa alla più dura prova, altra esclamazione più risentita di quella di: ""Dio grande!"" ch'egli metteva fuori alzando gli occhi al cielo e allargando le braccia, in atto d'invocazione.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Ma v'era un lato della sua natura che nessuno conosceva. Sotto quell'aspetto composto di prete travestito si celava un temperamento fisico vivacissimo, una forte sensualità contenuta, non per ipocrisia, ma in parte per timidezza, in parte per sentimento di decoro, e dissimulata per lo più da un'aria di profonda meditazione. A veder per la strada quell'uomo vestito di nero, un po'curvo, coi capelli scuri spioventi, col viso liscio, con due occhi cosí piccoli che quando sorrideva non si vedevan più, con un naso lungo e sottile di asceta, con un'andatura come s'egli studiasse di farsi piccolo, e sempre con lo sguardo rivolto a terra, a dieci passi davanti a sé, nessuno avrebbe mai pensato che non sfuggisse alla sua vista né un piedino scoperto sul montatoio d'una carrozza, né una fotografia libera in una vetrina, né una coppia tortoreggiante sotto un portone, né alcuna cosa od immagine che potesse eccitare i sensi.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Un osservatore non avrebbe potuto riconoscere il suo temperamento che dalla grande bocca mobile, che pareva formata di due serpentelli vermigli, e da certe ondate di sangue che, al passar di certi pensieri, gli coloravano per un momento il collo e la faccia. Certo, la buon'anima dello zio prete non avrebbe potuto seguirlo in ogni suo passo; ma la sua condotta era cosí dignitosamente prudente, che anche chi conosceva meglio le sue abitudini non iscopriva nulla che gli potesse far sospettare ch'egli non fosse, anche per quel riguardo, quel che pareva. Del resto, egli era una di quelle nature nella loro sensualità non volgari, le quali non si abbandonano al vizio perché non vi si appagano, e son fatte per non trovare appagamento che in un possesso unico, sicuro ed onesto, non scompagnato dall'affetto: nature, più che semplicemente sensuali, amorose, che aspettano e cercano, frenandosi senza grande sforzo, fin che non trovino incarnato un certo ideale fisico e morale, che covano in mente; nel quale sono forse più difficili a contentarsi d'altri uomini più freddi e più raffinati, a cui non fa velo il fumo della passione.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Ora egli avea trovato quest'ideale nella maestra Pedani, lombarda, venuta tre mesi prima, sul cominciar di dicembre, ad abitare con la sua collega Zibelli in un quartierino al terzo piano di quella casa, di fronte all'uscio del maestro Fassi, il quale l'aveva tirata là per assicurarsi meglio la sua cooperazione preziosa al ""Nuovo Agone"". Quell'alta e robusta giovane di ventisette anni ""larga di spalle e stretta di cintura"" modellata come una statua, che spirava da tutto il corpo la salute e la forza, e che sarebbe stata bellissima se non avesse avuto un nasino non finito e un'espressione di viso e un'andatura un po' troppo virili, gli aveva fatto, fin dal suo primo apparire, l'effetto d'una persona lungamente desiderata e aspettata. Era il tipo che aveva accarezzato nei suoi sogni ardenti di seminarista, la figura che aveva vagheggiato confusamente per tutto il corso della sua calda gioventù castigata.","NO"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","La prima volta che era salito in casa sua a prender da lei la pigione anticipata del trimestre, non gli era riuscito di contare i biglietti da cinque ch'essa gli aveva messo in fila sul cassettone. Da quel giorno la sua passione era andata crescendo a vampate. E appena egli ebbe compreso, dal contegno di lei, il suo carattere vigoroso e calmo, repugnante a ogni civetteria, che quasi non le lasciava avvertire l'impressione prodotta dalla propria persona, e non dava speranza alcuna né di leggerezze né di capricci, il pensiero di lui andò diritto e risoluto al matrimonio, come all'unico modo possibile di conseguire la soddisfazione dei suoi desideri.","YES"
"De_Amicis-Edmondo_Amore_E_Ginnastica-1892","De Amicis","Edmondo Amore E Ginnastica","1892","Non ostante il suo ardore, per altro, egli prevedeva le difficoltà che avrebbe ragionevolmente opposto lo zio al suo matrimonio con una maestra sola e senza fortuna; ma a sperare che il no non sarebbe stato assoluto lo confortava in parte il fatto d'una passione singolare di cui pareva acceso il commendatore, la sola ch'ei gli conoscesse: uno spirito attivissimo di propaganda in favore della ginnastica educativa, ch'egli aveva promosso in tutti i modi durante il suo breve vice-assessorato dell'istruzione; dalla qual propaganda s'era poi sdato, ma serbando una viva e costante simpatia per tutti gli spettacoli ginnastici di scuole, collegi, istituti, accademie ed esami, di cui non perdeva uno solo, essendo invitato a tutti come uno dei primi e più benemeriti fondatori della Palestra di Torino. Era appunto questa simpatia per la ginnastica che gli aveva fatto ridurre d'un terzo la pigione al maestro Fassi, conosciuto da lui alla Palestra molti anni prima, e accordar lo stesso favore alla signorina Pedani, maestra di ginnastica in vari istituti, nota per la sua valentía d'insegnante e per i suoi articoletti vivaci nei giornali tecnici. Il segretario pensava che lo stesso sentimento che gli aveva fatto calar la pigione all'inquilina gli avrebbe fatto scemar l'opposizione alla sposa.","NO"
