"filename","nome","titolo","anno","chunk","DIL"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","﻿GIUSEPPE GIACOSA NOVELLE E PAESI VALDOSTANI A GIOVANNI CAMERANA","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Carissimo Amico, Ti dedico queste novelle che mi incoraggiasti a raccogliere. Novelle senza intreccio, ma così voleva l'intento mio.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Nella maggior parte di esse non invento, registro; di alcune potresti tu stesso attestare la verità. Ma se il lettore non ve la riconoscerà a nulla gioveranno le attestazioni mie e le tue. Non è dunque per chiamartene testimone, che metto il tuo nome sul libro; mi piace affermare qui la nostra vecchia amicizia, invocando il ricordo di quell'Alpe che tante volte ci ospitò insieme.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Tuo aff^{mo} GIUSEPPE GIACOSA. LA CONCORRENZA Quando Giacomo, gettato sulla pedana il sacco dell'avena ed impugnate le redini alzava il piede per salire a cassetta, le quattro brenne braveggiavano e s'inalberavano come cavalli di razza.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","La diligenza strappata bruscamente, usciva dal portone con una voltata maestra ad angolo retto e irrompeva di trotto sonagliando giù per la viuzza, mentre egli, un piede sul montatoio ed uno in aria, lanciava voltandosi indietro con spavalda noncuranza, un ultimo lazzo allo stalliere. Poi si arrampicava a cassetta e durava un gran pezzo, dando le spalle ai cavalli, le redini fra le ginocchia, a frugacchiare fra le gambe dei viaggiatori per allogarvi allo scuro il sacco dell'avena e mille involti e pacchi e pacchetti, nulla curando le impazienze di quelli che svegliati a mezzo la notte, borbottavano e si dimenavano nella tenebra calda dell'imperiale. Aveva la più cattiva tappa dello stradale, tutta sali e scendi, e gomiti e cune di rigagnoli, scarnata come un greto, chiusa qua e là fra il monte e il fiume, un accidente di strada, ghiacciata tutto quanto l'inverno, e l'estate in certi punti inondata alto un braccio al primo temporale che gonfiasse la Dora.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Faceva due corse nelle ventiquattr'ore, una in salita la notte, l'altra in discesa il giorno. Prima di lui, ogni due mesi, per quel tratto di strada era un cavallo coronato, e spezzata o la sala o qualche razzo delle ruote; dacchè egli aveva preso le redini, in tre anni non s'era rotta una tirella. Per strada lo conoscevano tutti.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Carrettieri, contadini, preti, osti, bottegai, carabinieri, mendicanti, suonatori d'organetti, cantonieri, merciaiuoli ambulanti, lucchesi, rivenditrici di fettuccie, tutti lo chiamavano per nome, e davano al suo nome pronunziato in francese, una certa troncatura vibrata che rendeva a pennello la sua indole irrequieta e risoluta. Egli aveva per vezzo di fare eco al proprio nome con una sillaba consonante, e a chi lo chiamava Giac, rispondeva invariabilmente un Crac secco come una frustata. Il suo vezzo era passato negli altri e l'accoppiamento di quelle due voci era diventato nella valle quasi un segno di riconoscimento che affermava il diritto di cittadinanza e stabiliva fra lui e ogni altro un patto tacito di amicizia e di mutui servigi.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Era servizievole, di buona memoria, e gioviale sempre. La persona snella e l'aspetto piacevole gli permettevano di essere famigliare con grazia, anche colla gente da più di lui. Possedeva la grazia amatoria, faceva sorridere le ragazze e le donne e le abbracciava di sorpresa senza farsi scorgere; traversando i villaggi, a quante stavano alla finestra rivolgeva una certa mossa rapida della testa, che gli gettava il cappello indietro sulla nuca, mentre le labbra accennavano ad un bacio così improvviso e frettoloso, che appena dava loro il tempo di vederlo, non di adombrarsene.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Scherzava a tono con ogni condizione di persone e dava ad ognuno la notizia che lo poteva interessare. Come faceva, stando sempre per strada, a conoscere tutte le conoscenze de' suoi conoscenti? Fatto sta che le conosceva e le chiamava per nome tanto che Lasquaz, l'usciere, soleva dire di lui: È un censimento.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","L'inverno, quando la diligenza era vuota, egli sapeva con arte sopraffina adescare i pedoni a salirvi. Prima di raggiungerli allentava la corsa, li accostava di passo, poi li richiedeva di qualche minuto servizio: districare le redini impigliate in un gancio, accorciare una tirella, assestare il primaccino e intanto intavolava discorsi da tirarsi per le lunghe, lasciando indovinare che al fondo ci sarebbe stato il lecco di qualche notizia, di qualche storiella saporita, finchè usciva in un: salite via, che poteva parere la paga del servigio ricevuto; e quando l'amico cascatoci prendeva posto, gli susurrava all'orecchio: ve la faccio a metà prezzo, ma che il padrone non lo sappia. Il padrone lo sapeva e toccava i quattrini.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Quel tratto di strada fruttava ora, un buon terzo di più che non solesse per il passato. La notte, l'inverno, tutto il tempo della corsa zufolava quattro o cinque note di una sola canzone; l'estate, discorreva coi cavalli, con quelli di punta specialmente. Quelli del timone, diceva, non hanno tempo di starmi a sentire.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","A questi le carezze, a quelli le frustate chioccanti. Metteva di volata una cavalla bianca chiamata Forca, e un cavallone rosso, chiamato Rancio. - Rancio, cosa guardi?","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","È una pisciata di mulo che fa la schiuma. Sì. Drizza le orecchie, ciac ciac [due frustate] ebbene?","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","sà di buono? Su la testa Forca, Forca, Forchetta, Forchina e Forcona, bella bianca, ti piace la stalla, eh? - bada che t'inzuppi, leva i ferri o ti levo il pelo, - avanti Rancio, vergogna!","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","È una pietra grigia che splende alla luna, c'era anche ieri. - Te le vuoi pigliare Forca, dimmelo che le vuoi, è vero? è vero?","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Sono qui, sono qui, eccolo in aria il castiga rozze, il castiga brenne, il castiga some, ciac, ciac, lo senti? - Oh, oh, oh! no, con me!","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","non si fanno i capannoni con Giac! Giac è buono! - Volete spuntare canaglie, devono tirar tutto questi due vecchioni qui sotto?","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Ci sono dei signori sapete, non è mica la baracca dell'inverno piena di pechini e di pidocchi. - Brava Forca! Lo sapevo, ora si mette al galoppo, ciac, ciac, ciac, anime belle, vi insegno il mestiere.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Certe volte il mestiere lo insegnava ai viaggiatori che gli sedevano vicino, e allora erano sperticati elogi delle sue bestie, quattro agnelli, ciac, ciac, che non occorre toccarli mai. Coi signori, tutta gente scribacchina, chiamava penna la frusta e calamaio l'astuccio di cuoio dove riporla in riposo, e via discorrendo. Il padrone di Giac, oste del Cannon d'Oro, teneva la posta da quindici anni, e vi s'era arricchito ed impinguato.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","- Era un grosso omaccione dal lardo cadente, pallido per vizio cardiaco e lento come un pachiderma. Un monferrino, capitato venticinque anni addietro in Val d'Aosta conducente di vino, stabilitovisi beccaio, assodatovisi tavernaio e salito poscia alla dignità di albergatore e mastro di Posta. In sua vita, aveva fatto due cose buone: molti quattrini ed una bella ed abbondante figliuola; quelli per sè, questa [essa almeno sperava] per altri.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Ora, vecchio, non faceva più nulla; all'albergo pensava la figliuola, la quale, nata quando già il padre prosperava, era chiamata mademoiselle dai forestieri, e soura Gin [signora Giovannina] da quelli di casa; mentre al padrone, venuto su dal nulla, il nome di Pèro [Pietro] non s'era mai potuto nobilitare con un sour, ed era somma grazia se negli ultimi anni, più la pancia che la dignità, lo avevano fatto chiamare Barba Gris [zio grigio]. Soura Gin era dotata di una grassezza soda e fresca; bionda, bianca, piccolo naso, piccoli occhi vivissimi, bocca larga, labbra carnose e ridenti, dentatura stupenda. Badava a tutto, compresi i cavalli, era sempre dappertutto, ma più in scuderia, quando sapeva di trovarci Giac.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Una volta che a Giac era toccato un potentissimo calcio da una mula, essa gli aveva fasciato la gamba ferita e lo aveva tenuto all'albergo come un signore per oltre una settimana. Un'altra volta, venuti alle mani Giac e lo stalliere, questi ebbe da soura Gin otto giorni di paga ed il congedo immediato. Barba Gris attribuiva quelle cortesie a saggezza amministrativa: Giac essendo una perla di cocchiere, era naturale che la figliuola lo tenesse da conto: ma Giac, sapeva valutarle altrimenti, benchè non adoperasse per procacciarsele; giovialone con tutte le donne, a tu per tu diventava un sultano freddo e non curante e faceva grazia a lasciarsi adorare.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Un giorno il caffettiere e tabaccaio del luogo, venne dall'oste a confidargli come qualmente una sua nipote ed erede, si fosse innamorata di Giac, e lo volesse ad ogni costo per marito. Giac non visto udiva il colloquio. - Che ne dite voi?","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","- Dateglielo. - È un accidenti che può far la sorte di una casa. E giù un sacco di elogi.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Giac la sera, tornato dalla tappa, così vestito com'era, colla blouse di tela blu e la frusta in mano, prese Barba Gris in disparte, e senza preamboli gli chiese la mano di soura Gin. Il grosso uomo gli piantò in faccia gli occhi stralunati, gli strappò di mano la frusta e rispose: - Questa è la penna con cui vuoi scrivere il contratto? Fila, o te la misuro sulla groppa.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","- Non volete? Padrone! E andò a cena, poi a dormire sul fienile.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Verso la mezzanotte Gin fu a svegliarlo. - Vieni con me. Lo condusse in cucina, lo fece sedere, sturò una bottiglia di Carema, gli sedette accanto, colmò due bicchieri, e levandone uno per toccare gli disse: - Alle nostre nozze!","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Giac diede una crollatina di spalle. - Essa riprese: - Queste sono due mila e settecento lire che ho raspato in quattro anni di governo. Sono mie.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Il padre mi ha detto ogni cosa, bisogna costringerlo, se ti sposo senza il consenso, mi leva dal testamento: è un cane. - E lei non mi sposi. - Con questi quattrini, tu gli pianti la concorrenza, comperi quattro cavalli e l'omnibus della Croce Rossa di Ivrea che è da vendere.","NO"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","I quattrini li avrai trovati da una persona che ti protegge. Parti subito. Fra otto giorni piombi qui coll'omnibus verniciato a nuovo: lo chiamerai «l'America» e ci scriverai Concorrenza in giallo che sembri oro.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Attacchi tre cavalli, il quarto starà di ricambio, in sei mesi li avrai accoppati ma di qui là nasceranno cose. Farai tappa qui, per dar profitto all'albergo, e mai parole brusche col padre. Siamo intesi?","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Va. Giac la guardava versargli addosso dagli occhi asciutti tutto il fuoco della sua giovinezza, sentendo di potersela pigliare solo allungando la mano. In quel discorso, tronco, pensato, furbo, dove non era altra parola che d'affari, vibrava una passione ardente, disposta egualmente a concessioni immediate ed a lunghe pazienze.","YES"
"Giacosa_Giuseppe-Novelle_e_paesi_valdostani-1886","Giacosa Giuseppe","Novelle e paesi valdostani","1886","Ogni parola acquistava dalla voce e dall'accento una doppia portata. Passava per il cervello, un cervello mercantile ordinato e spedito, ma scaturiva diritta dal cuore. Diceva le cose assennate, tradiva i sentimenti scomposti, i termini erano da lettera di traffico, la voce era piena d'impeti e di caldezze peccaminose e gli occhi secondavano la voce, foravano e frugavano, cercando nel volto impassibile del giovane, un assentimento che la facesse trionfare come di una vittoria insperata.","NO"
